Titles,Domestic gross total,Genre,Release Date,Number of Theaters,Production budget,Number of views,Number of editors,Number of edits
https://www.boxofficemojo.com/movies/?id=thepulitzerat100.htm,0.8047349046145442,0.708263290537674,0.23626855465640328,0.4518899344620323,0.4514162051408962,0.5295016236326218,0.45969260858172123,0.47685601574471526
https://www.boxofficemojo.com/movies/?id=germanconcentrationcamps.htm,0.20311603323061966,0.028121256063240008,0.6928441130759835,0.5537297168175643,0.1440736124162335,0.922018192864949,0.7296699277797134,0.2132722285832398
https://www.boxofficemojo.com/movies/?id=generationiron2.htm,0.14021673150123992,0.6488621284604486,0.3654059218525303,0.37582442277840356,0.9996186329931709,0.03775203206391431,0.1888826218810803,0.10713515177297073
https://www.boxofficemojo.com/movies/?id=30love.htm,0.15858230153512598,0.9633478330077685,0.19341408969809537,0.795942622531204,0.1719346960955398,0.5866135800921001,0.07433330885878153,0.7798858872163491
https://www.boxofficemojo.com/movies/?id=myfatherdie.htm,0.06467388246602801,0.6903005961051919,0.790897318515416,0.8417815155085332,0.11444138856530828,0.7183278971012311,0.43868478764023733,0.9703843869955887
https://www.boxofficemojo.com/movies/?id=singularity17.htm,0.04222512561882741,0.8928327924273743,0.5541382219208266,0.06154236020637227,0.3970277174737571,0.00866440076293451,0.016876645470425777,0.7464618799366383
https://www.boxofficemojo.com/movies/?id=badsville.htm,0.3242034349873728,0.4987401046336024,0.2767140597826566,0.7155834986057477,0.8228531424545344,0.48180640620731807,0.3072825349365865,0.09229270509456511
https://www.boxofficemojo.com/movies/?id=dreamboat.htm,0.761617389993861,0.45014540397279745,0.36304912843383597,0.7594117406766736,0.7829627553087479,0.9314697738351251,0.9154454278383232,0.8859532938872399
https://www.boxofficemojo.com/movies/?id=thewomanwholeft.htm,0.8943623186100932,0.8265061337626024,0.5154972723565707,0.709797119990348,0.7458042183728806,0.29075493615044135,0.041555477353331205,0.4079134998853763
https://www.boxofficemojo.com/movies/?id=secondnature.htm,0.7419057422140856,0.06736667890270531,0.8194898796113069,0.5281818387325637,0.7042997062691709,0.3031227919803585,0.1534565741114915,0.30967467110553426
https://www.boxofficemojo.com/movies/?id=bugs2017.htm,0.1956963659118015,0.4458396443064778,0.9894988833094505,0.6369369609776577,0.4777313784760463,0.42882380337073234,0.9242297490333178,0.028234436885926306
https://www.boxofficemojo.com/movies/?id=soulonastring.htm,0.23395634296516965,0.0516990998342125,0.69257138837577,0.18207167591170947,0.8796502825117969,0.4366430671903653,0.4701766205456662,0.9492901226902885
https://www.boxofficemojo.com/movies/?id=emily2017.htm,0.2791679306892926,0.7727958318068983,0.5616789954155711,0.2837934183812798,0.31468123013783544,0.030845580034883135,0.9086174680489854,0.28548513504210304
https://www.boxofficemojo.com/movies/?id=labellenoiseuse2017.htm,0.08085448166943954,0.5715563989412975,0.500244344996936,0.5211599940141503,0.30706862141672964,0.067077689790221,0.018314182729703088,0.0556503697417966
https://www.boxofficemojo.com/movies/?id=whoscrazy.htm,0.016915643296706584,0.3879404693105869,0.5934478426255024,0.7245870587804034,0.10096340312055874,0.18255732841190153,0.6518630034518862,0.8152964045305057
https://www.boxofficemojo.com/movies/?id=lovesweatandtears.htm,0.1582772874039272,0.6921885843865584,0.1151341813470882,0.010853012002565054,0.2350078382478481,0.7581868427469186,0.12157746547301496,0.7697872152924269
https://www.boxofficemojo.com/movies/?id=dalida.htm,0.6590201397594584,0.6925418843534538,0.0860561789110158,0.24050008071289286,0.2127878737681127,0.758989800167094,0.31312023303440895,0.5970311974167126
https://www.boxofficemojo.com/movies/?id=speedsisters.htm,0.17565539476983238,0.3254532075481126,0.38764520511122635,0.3958987994692069,0.21904062934344382,0.6920440706111539,0.027784664822638416,0.6887250593449774
https://www.boxofficemojo.com/movies/?id=amandajack.htm,0.5317065709893969,0.38727455780911235,0.9976870166751385,0.28986418762231425,0.9194925933636663,0.8920808498829526,0.34681809204560876,0.08809222415343654
https://www.boxofficemojo.com/movies/?id=badmatch.htm,0.15641690182004553,0.11125453032838661,0.003944136194157233,0.6169966751595325,0.8396572052918148,0.9450829414629411,0.8152390741486314,0.29087141854131926
https://www.boxofficemojo.com/movies/?id=planetarium.htm,0.8254805720783305,0.5869810212387212,0.10407292281953895,0.9262148581659452,0.634737327968009,0.10982964949499119,0.9468113690875022,0.5857304149782785
https://www.boxofficemojo.com/movies/?id=justice2017.htm,0.2134520432537641,0.5416520398733436,0.3095441304946902,0.4531222559702974,0.5681822822734522,0.010700508169849021,0.4021267585378011,0.15430606484860643
https://www.boxofficemojo.com/movies/?id=healtheliving.htm,0.18322978749026464,0.33651137814245513,0.6098270823799152,0.06826676720398317,0.4104455641692617,0.5556341532096801,0.0027456300129021782,0.2993062584144123
https://www.boxofficemojo.com/movies/?id=thelevelling.htm,0.1134645477699664,0.5516770762640724,0.36626107742805947,0.7948577596442605,0.7203160623996615,0.5724694922515281,0.42194710322042983,0.5685032294565419
https://www.boxofficemojo.com/movies/?id=keplersdream.htm,0.3094870411038223,0.5135030736133385,0.7940772320664766,0.0023206995854900825,0.9943101646465363,0.6011304832250873,0.9328137005246955,0.5134904721818088
https://www.boxofficemojo.com/movies/?id=demons2017.htm,0.9976217717393608,0.13821920070682603,0.25420173197093565,0.27804481096966527,0.14841495826471007,0.34699453484543996,0.4445726299136491,0.20726071737220608
https://www.boxofficemojo.com/movies/?id=1898losultimosdefilipinas.htm,0.6501275169464654,0.7636634720671015,0.9851269833721331,0.08626608531418622,0.6807914957765189,0.7120902768284729,0.5120698085817553,0.9179954315498994
https://www.boxofficemojo.com/movies/?id=idreaminanotherlanguage.htm,0.0678559398608477,0.7246321973636625,0.8744690574485695,0.1388677016699501,0.5740269081037112,0.7630003805718573,0.1257524794052034,0.5259225583166283
https://www.boxofficemojo.com/movies/?id=santoalla.htm,0.5081742918571314,0.2158981542823507,0.2830052232892165,0.7701147689398782,0.5522396248591225,0.11740498187285053,0.3284788714031086,0.947393800524122
https://www.boxofficemojo.com/movies/?id=daughterofthenile2017.htm,0.584204802738408,0.8679607539710995,0.19275971268218228,0.607936498120061,0.5361503298634358,0.14110249561482213,0.5646254704410435,0.39051420983448704
https://www.boxofficemojo.com/movies/?id=takeme.htm,0.19587128589281155,0.49116085535833043,0.22820039512553814,0.48631586604722343,0.79699882916871,0.5113046976846614,0.973965745572124,0.6938920642922066
https://www.boxofficemojo.com/movies/?id=apprentice.htm,0.7967944299453754,0.2330220650660414,0.34811749173226236,0.8626167013467694,0.9861616502771052,0.5063330795263828,0.7745273841159653,0.08759338855374887
https://www.boxofficemojo.com/movies/?id=miles.htm,0.7845325914222129,0.7777543426232449,0.5861359917215477,0.41526484327189506,0.273338547831112,0.3776911523948947,0.8172391750966477,0.18547786418231327
https://www.boxofficemojo.com/movies/?id=redchristmas.htm,0.40569401299342345,0.9124397617766796,0.7723090443816152,0.0035665564446266673,0.2914205417779646,0.4164448844506904,0.040091294014504175,0.4951914388284807
https://www.boxofficemojo.com/movies/?id=behindthewhiteglasses.htm,0.16571051091888644,0.24385549787727778,0.1674855293029417,0.5740887762291812,0.3582815356934459,0.815187249623026,0.8761961345594996,0.3298772932826324
https://www.boxofficemojo.com/movies/?id=7frometheria.htm,0.25081400686343647,0.5316543431585949,0.05220113552618977,0.45798842379857985,0.17749651552175993,0.6114646799972742,0.1179430667382021,0.1532409763509025
https://www.boxofficemojo.com/movies/?id=dayveon.htm,0.13064417529025718,0.6710432280457502,0.2022030916117784,0.355724462357874,0.49421067395918583,0.2251386020244378,0.4356862544532061,0.5525847081841597
https://www.boxofficemojo.com/movies/?id=theghoul.htm,0.8874249018355179,0.14600349810165358,0.04509292090697359,0.6572400813416747,0.34159087081158745,0.6312346918879359,0.39091502494597563,0.250149024985309
https://www.boxofficemojo.com/movies/?id=accidentalcourtesy.htm,0.8462629621221502,0.3338939320296499,0.050935523488853995,0.36861300282038,0.42020684345290304,0.42565127809361036,0.6203567272674015,0.28815264725536227
https://www.boxofficemojo.com/movies/?id=detour.htm,0.19940333345993333,0.8123753165753426,0.888412899268393,0.6139589471612195,0.9800086210758941,0.7457669755821243,0.16363702683793457,0.8407085542200234
https://www.boxofficemojo.com/movies/?id=almostfriends.htm,0.2616747200606673,0.9280976445837151,0.7313901605032191,0.29353195722806336,0.5868094814094651,0.40053233088156515,0.9623005363968796,0.7756973772954708
https://www.boxofficemojo.com/movies/?id=theoutcasts.htm,0.4365665572187203,0.17418807643262557,0.8527103903512862,0.37682999647014304,0.8311292609327792,0.8826229959600895,0.704227318957696,0.3275228613394362
https://www.boxofficemojo.com/movies/?id=forestforthetrees2017.htm,0.4912763589315595,0.4657160633652241,0.38333185117302493,0.19113234000963553,0.07617946381623453,0.2579015966901874,0.7821727026868949,0.4819238804675169
https://www.boxofficemojo.com/movies/?id=itsnotyetdark.htm,0.465404075511896,0.031713680067822825,0.6208194794415643,0.11177853677584115,0.2749916483202287,0.358867272699092,0.1707659385501742,0.210840722634409
https://www.boxofficemojo.com/movies/?id=adifferentamericandream.htm,0.8396051537386597,0.1547888268602461,0.5941867284549424,0.282758492218532,0.17513339454525878,0.039159336308213555,0.4702051605801665,0.621494672718305
https://www.boxofficemojo.com/movies/?id=thepenguincounters.htm,0.7280842930722331,0.23040060725135447,0.5892631947028553,0.81084297002649,0.47433563410337787,0.9410564789591389,0.6375656633102418,0.07707354118663234
https://www.boxofficemojo.com/movies/?id=extraordinaryordinarypeople.htm,0.13401205899165547,0.25852017691053597,0.78944775181644,0.9891445988019627,0.0019132936894550312,0.9039779843497431,0.7023827151834757,0.8961394002183263
https://www.boxofficemojo.com/movies/?id=amityvillehorror12.htm,0.40592242554861735,0.9357839154745533,0.8438218957867599,0.586603216984265,0.5680549644823679,0.16418088494373784,0.7947822095897292,0.31787109554452864
https://www.boxofficemojo.com/movies/?id=maxleon.htm,0.9221786928583476,0.5112900288213683,0.37391520140459034,0.8741425359524183,0.893710964730566,0.33435856198316016,0.8758631230218459,0.9615693270215913
https://www.boxofficemojo.com/movies/?id=thestudent.htm,0.29216215399860324,0.4578043787390681,0.41472734334187433,0.7870236645116384,0.7268508108879724,0.14723864307578016,0.9109868195443168,0.8083083178573928
https://www.boxofficemojo.com/movies/?id=222film.htm,0.5531328237641818,0.3193584027826869,0.4550831690722392,0.6953104570594595,0.05225264879572089,0.9298009826526336,0.1058487430466798,0.8601063400658887
